image url,id,likes,num comments,shares,likes + comment /shares
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11382534_1612133619063683_240877470_n.jpg,1018250674958281087_500033113,1149,57,43,28.046511627906977
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11324304_670640036401433_1167296424_n.jpg,1018070731162954014_500033113,1770,43,27,67.14814814814815
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11334581_391107707748120_1026274320_n.jpg,1017626277025196145_500033113,1468,51,25,60.76
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11334431_484465331709992_1558615986_n.jpg,1016151972072434020_500033113,2271,78,42,55.92857142857143
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379307_468934763272582_1477854263_n.jpg,1016019867543840782_500033113,1685,52,36,48.25
https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e15/1741662_999200173432459_1517432543_n.jpg,1015193095097067722_500033113,1574,35,17,94.6470588235294
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11374049_843934059017504_107969688_n.jpg,1012577336248281161_500033113,1994,45,28,72.82142857142857
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11259120_966969596687920_1217953153_n.jpg,1011922431539980436_500033113,2117,104,78,28.474358974358974
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11382548_480546218770683_113062830_n.jpg,1011881364497147936_500033113,1111,26,14,81.21428571428571
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379153_304359083021320_1929711294_n.jpg,1010857405026707769_500033113,1556,72,55,29.6
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378947_127300310934706_1078935431_n.jpg,1009586313691703814_500033113,1890,42,30,64.4
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11410406_1644449509112207_239165009_n.jpg,1009000463266261613_500033113,1705,58,37,47.648648648648646
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11324464_866786526751792_1867533324_n.jpg,1008652429131033174_500033113,1521,39,19,82.10526315789474
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378979_1461521024160375_1848562588_n.jpg,1007578960037456792_500033113,1867,48,32,59.84375
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11325726_1602849793289298_1860926927_n.jpg,1007562343261972813_500033113,1375,42,27,52.48148148148148
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11375913_1611852525749654_167117842_n.jpg,1007233276549573492_500033113,1836,40,24,78.16666666666667
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11380956_367697183428586_1191339780_n.jpg,1005793718779816392_500033113,1707,36,18,96.83333333333333
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11312275_374929882699148_1320527279_n.jpg,1005092498595424311_500033113,1782,180,123,15.951219512195122
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11379080_952807981425594_1964009329_n.jpg,1003871915648002599_500033113,1748,86,70,26.2
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11420904_862444363828648_725850419_n.jpg,1003735121124173868_500033113,1671,83,59,29.728813559322035
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11372556_1457118154585232_1982776291_n.jpg,1002543359353464851_500033113,1912,41,20,97.65
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356455_370393923158799_1798499083_n.jpg,1001739714978425057_500033113,2210,100,75,30.8
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11374697_1598989807044785_1211508232_n.jpg,1000693819306452993_500033113,1706,75,39,45.666666666666664
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11352243_350803288463821_950461508_n.jpg,1000651555049876401_500033113,1532,22,12,129.5
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11380798_756600181105613_332615937_n.jpg,999984020025551579_500033113,1413,37,15,96.66666666666667
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11273064_1596872970562731_1197480897_n.jpg,999200230462237125_500033113,1934,43,28,70.60714285714286
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11374744_785706744861072_234280015_n.jpg,999192004895221951_500033113,1538,65,38,42.18421052631579
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326803_843801295689126_486446521_n.jpg,998505724477746120_500033113,1854,71,42,45.833333333333336
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11370975_1454529528179075_1764761177_n.jpg,997392226137975023_500033113,2134,119,99,22.757575757575758
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11287957_817544668352781_1149608919_n.jpg,996007343385783100_500033113,1834,36,18,103.88888888888889
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11386562_701959756615835_618359797_n.jpg,994829596630231595_500033113,1114,48,45,25.822222222222223
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376469_1605756793037681_1946895710_n.jpg,994826815278197238_500033113,2041,57,32,65.5625
https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/10731517_696640427129249_1118860832_n.jpg,993413702091844180_500033113,2010,68,42,49.476190476190474
